Paper ID,Paper Title,Author Names,Primary Subject Area,Secondary Subject Areas,Status,Day.Time,Poster #,Topic,,Topic Legend,
5285,P2SGrad: Refined Gradients for Optimizing Deep Face Models,"Xiao Zhang (Chinese University of Hong Kong); Rui Zhao (SenseTime Group Limited); Junjie Yan (Sensetime Group Limited); Mengya Gao (Tianjin University); Yu Qiao (Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences)*; Xiaogang Wang (Chinese University of Hong Kong, Hong Kong); Hongsheng Li (Chinese University of Hong Kong)","Face, Gesture, and Body Pose","Biometrics ; Deep Learning ; Optimization Methods; Recognition: Detection, Categorization, Retrieval",Poster,3.1,128,G,,,
4560,Action Recognition from Single Timestamp Supervision in Untrimmed Videos,Davide Moltisanti (University of Bristol)*; Sanja Fidler (University of Toronto); Dima Damen (University of Bristol),Action Recognition,"Recognition: Detection, Categorization, Retrieval; Video Analytics",Poster,3.1,129,H,,,
4749,Time-Conditioned Action Anticipation in One Shot,Qiuhong Ke (MPI)*; Mario Fritz (CISPA Helmholtz Center for Information Security); Bernt Schiele (MPI Informatics),Action Recognition,Deep Learning,Poster,3.1,130,H,,,
4882,Dance with Flow: Two-in-One Stream Action Detection,JIAOJIAO ZHAO (University of Amsterdam)*; Cees Snoek (University of Amsterdam),Action Recognition,,Poster,3.1,131,H,,,
4973,Representation Flow for Action Recognition,AJ Piergiovanni (Indiana University)*; Michael S Ryoo (Google Brain; Indiana University),Action Recognition,Deep Learning ; Representation Learning,Poster,3.1,132,H,,,
5009,LSTA: Long Short-Term Attention for Egocentric Action Recognition,"Swathikiran Sudhakaran (Fondazione Bruno Kessler, Italy)*; Sergio Escalera (Computer Vision Center (UAB) & University of Barcelona,); Oswald Lanz (Fondazione Bruno Kessler, Italy)",Action Recognition,Deep Learning,Poster,3.1,133,H,,,
5028,Learning Actor Relation Graphs for Group Activity Recognition,Jianchao Wu (Nanjing University ); Limin Wang (Nanjing University)*; Li Wang (NanJing University); Jie Guo (Nanjing University); Gangshan Wu (Nanjing University),Action Recognition,Video Analytics,Poster,3.1,134,H,,,
5156,A Structured Model For Action Detection,Yubo Zhang (Carnegie Mellon University)*; Pavel Tokmakov (CMU); Cordelia Schmid (INRIA); Martial Hebert (Carnegie Mellon School of Computer Science),Action Recognition,Video Analytics,Poster,3.1,135,H,,,
5185,Out-of-Distribution Detection for Generalized Zero-Shot Action Recognition,"Devraj Mandal (Indian Institute of Science, Bangalore); Sanath Narayan (Inception Institute of Artificial Intelligence)*; Sai Kumar Dwivedi (Mercedes Benz Research and Development India); vikram gupta (MBRDI); Shuaib Ahmed (Mercedes-Benz R&D India); Fahad Shahbaz Khan (Inception Institute of Artificial Intelligence); Ling Shao (Inception Institute of Artificial Intelligence)",Action Recognition,"Recognition: Detection, Categorization, Retrieval",Poster,3.1,136,H,,,
4179,Object Discovery in Videos as Foreground Motion Clustering,Christopher Xie (University of Washington)*; Yu Xiang (Nvidia); Dieter Fox (NVIDIA); Zaid Harchaoui (University of Washington),Motion and Tracking,"Deep Learning ; Segmentation, Grouping and Shape; Video Analytics",Poster,3.1,137,I,,,
4338,Towards Natural and Accurate Future Motion Prediction of Humans and Animals,Zhenguang Liu (Zhejiang Gongshang University)*; Shuang Wu (Nanyang Technological University); Shuyuan Jin (NUS); Qi Liu (National University of Singapore); Shijian Lu (Nanyang Technological University); Roger Zimmermann (NUS); Li Cheng (University of Alberta),Motion and Tracking,Deep Learning,Poster,3.1,138,I,,,
4366,Automatic Face Aging in Videos via Deep Reinforcement Learning,Chi Nhan Duong ( Concordia University)*; Khoa Luu (University of Arkansas); Kha Gia Quach (Concordia University); Nghia H Nguyen (University of Arkansas); Eric Patterson (Clemson University); Tien D Bui (Concordia); Ngan Le (Carnegie Mellon University),Biometrics,"Deep Learning ; Face, Gesture, and Body Pose ; Image and Video Synthesis",Poster,3.1,139,I,,,
5369,Multi-adversarial Discriminative Deep Domain Generalization for Face Presentation Attack Detection,"Rui Shao (Department of Computer Science, Hong Kong Baptist University)*; Xiangyuan Lan (Department of Computer Science, Hong Kong Baptist University); Jiawei Li (Hong Kong Baptist University); PongChi Yuen (Department of Computer Science, Hong Kong Baptist University)",Biometrics,Vision Applications and Systems,Poster,3.1,140,I,,,
4284,Using a Transformation Content Block For Image Style Transfer,Dmytro Kotovenko (Heidelberg University)*; Artsiom O Sanakoyeu (Heidelberg University); Bjorn Ommer (Heidelberg University); Sabine Lang (Heidelberg University); Pingchuan Ma (Heidelberg University),Image and Video Synthesis,Computational Photography; Deep Learning,Poster,3.1,141,J,,,
4378,BeautyGlow: On-Demand Makeup Transfer Framework with Reversible Generative Network,"Hung-Jen Chen (National Chiao Tung University); Ka Ming Hui (National Chiao Tung University); Szu Yu Wang (National Chiao Tung University); Li-Wu Tsao (National Chiao Tung University); Hong-Han Shuai (National Chiao Tung University)*; Wen-Huang Cheng (EE, NCTU)",Image and Video Synthesis,Deep Learning,Poster,3.1,142,J,,,
4740,Style Transfer by Relaxed Optimal Transport and Self-Similarity,Nicholas I Kolkin (Toyota Technological Institute at Chicago)*; Jason Salavon (University of Chicago); Greg Shakhnarovich (TTI-Chicago),Image and Video Synthesis,Vision + Graphics,Poster,3.1,143,J,,,
4906,Inserting Videos into Videos,Donghoon Lee (Seoul National University)*; Tomas Pfister (Google); Ming-Hsuan Yang (University of California at Merced),Image and Video Synthesis,Deep Learning ; Video Analytics; Vision Applications and Systems,Poster,3.1,144,J,,,
5027,Learning Image and Video Compression through Spatial-Temporal Energy Compaction,"Zhengxue Cheng (Waseda University)*; Heming Sun (Waseda University, Japan); Masaru Takeuchi (Waseda University); Jiro Katto (Waseda University)",Image and Video Synthesis,Deep Learning ; Representation Learning; Video Analytics; Vision Applications and Systems,Poster,3.1,145,J,,,
5141,Event-based High Dynamic Range Image and Very High Frame Rate Video Generation using Conditional Generative Adversarial Networks,S. Mohammad Mostafavi I. (GIST); Lin Wang (KAIST); Yo-Sung HO (GIST); Kuk-Jin Yoon (KAIST)*,Image and Video Synthesis,Computational Photography; Deep Learning ; Low-level Vision,Poster,3.1,146,J,,,
5293,Enhancing TripleGAN for Semi-Supervised Conditional Instance Synthesis and Classification,Si Wu (South China University of Technology)*; Guangchang Deng (South China University of Technology); Jichang Li (South China University of Technology); Rui Li (City University of Hong Kong); Zhiwen Yu (South China University of Technology); Hau San Wong (City University of Hong Kong),Image and Video Synthesis,"Deep Learning ; Recognition: Detection, Categorization, Retrieval",Poster,3.1,147,J,,,
4443,"Capture, Learning, and Synthesis of 3D Speaking Styles",Daniel Cudeiro (Max Planck Institute for Intelligent Systems); Timo Bolkart (Max Planck Institute for Intelligent Systems); Cassidy Laidlaw (Max Planck Institute for Intelligent Systems); Anurag Ranjan (MPI for Intelligent Systems); Michael J. Black (Max Planck Institute for Intelligent Systems)*,Vision + Graphics,"Deep Learning ; Face, Gesture, and Body Pose",Poster,3.1,148,K,,,
4550,Nesti-Net: Normal Estimation for Unstructured 3D Point Clouds using Convolutional Neural Networks,Yizhak Ben-Shabat (Technion)*; Anath Fischer (Technion); Michael Lindenbaum (Technion),Vision + Graphics,Deep Learning,Poster,3.1,149,K,,,
4624,Ray-Space Projection Model for Light Field Camera,Qi Zhang (Northwestern Polytechnical University); Jinbo Ling (Northwestern Polytechnical University); Qing Wang (Northwestern Polytechnical University)*; Jingyi Yu (Shanghai Tech University),Computational Photography,Computer Vision Theory,Poster,3.1,150,K,,,
4806,Deep Geometric Prior for Surface Reconstruction,"Francis Williams (New York University)*; Teseo Schneider (NYU Courant Institute); Claudio Silva (NYU); Denis Zorin (New York University); Joan Bruna (Courant Institute of Mathematical Sciences, NYU, USA); Daniele Panozzo (NYU)",Vision + Graphics,Deep Learning ; RGBD sensors and analytics,Poster,3.1,151,K,,,
4814,Analysis of Feature Visibility in Non-Line-of-Sight Measurements,Xiaochun Liu (University of Wisconsin - Madison)*; Sebastian Bauer (UW Madison); Andreas Velten (University of Wisconsin - Madison),Computational Photography,,Poster,3.1,152,K,,,
5081,Hyperspectral Imaging with Random Printed Mask,Yuanyuan Zhao (Nanjing University); Hui Guo (Nanjing University); Zhan Ma (Nanjing University); Xun Cao (Nanjing University); Tao Yue (Nanjing University); Xuemei Hu (Nanjing University)*,Computational Photography,,Poster,3.1,153,K,,,
5128,All-Weather Deep Outdoor Lighting Estimation,Jinsong Zhang (Université Laval); Kalyan Sunkavalli (Adobe Research); Yannick Hold-Geoffroy (Adobe Research); Sunil Hadap (Adobe); Jonathan Eisenman (Adobe Systems); Jean-Francois Lalonde (Université Laval)*,Vision + Graphics,Computational Photography; Deep Learning,Poster,3.1,154,K,,,
4186,A variational EM framework with adaptive edge selection for blind motion deblurring,Liuge Yang (National University of Singapore); Hui Ji (National University of Singapore)*,Low-level Vision,Computational Photography,Poster,3.1,155,L,,,
4482,Viewport Proposal CNN for 360° Video Quality Assessment,Chen Li (BUAA); Mai Xu (BUAA)*; Lai Jiang (BUAA); Shanyi Zhang (BUAA); Xiaoming Tao (Tsinghua University),Low-level Vision,,Poster,3.1,156,L,,,
4685,Beyond Gradient Descent for Regularized Segmentation Losses,Dmitrii Marin (University of Waterloo)*; Meng Tang (University of Waterloo); Ismail Ben Ayed (ETS Montreal); Yuri Boykov (University of Waterloo),Optimization Methods,"Deep Learning ; Scene Analysis and Understanding; Segmentation, Grouping and Shape",Poster,3.1,157,L,,,
4694,MAGSAC: marginalizing sample consensus,"Dániel Baráth (MTA SZTAKI, CMP Prague)*; Jiri Matas (CMP CTU FEE); Jana Noskova (CMP CTU FEE)",Low-level Vision,"3D from Multiview and Sensors; Segmentation, Grouping and Shape",Poster,3.1,158,L,,,
4725,Understanding and Visualizing Deep Visual Saliency Models,Sen He (University of Exeter)*; Hamed Rezazadegan Tavakoli (Aalto University); Ali Borji (University of Central Florida); Yang Mi (University of Exeter); Nicolas Pugeault (Exeter),Low-level Vision,Deep Learning,Poster,3.1,159,L,,,
4783,Divergence Prior and Vessel-tree Reconstruction,Zhongwen Zhang (University of Western Ontario); Dmitrii Marin (University of Waterloo)*; Egor Chesakov (University of Western Ontario (former PhD student)); Yuri Boykov (University of Waterloo); Maria Drangova (Robarts Research Institute); Marc Moreno Maza (University of Western Ontario),Optimization Methods,"Medical, Biological and Cell Microscopy",Poster,3.1,160,L,,,
4819,Unsupervised Domain-Specific Deblurring via Disentangled Representations,Boyu Lu (University of Maryland)*; Jun-Cheng Chen (University of Maryland); Rama Chellappa (University of Maryland),Low-level Vision,Deep Learning,Poster,3.1,161,L,,,
4897,Douglas-Rachford Networks: Learning Both the Image Prior and Data Fidelity Terms for Blind Image Deconvolution,Raied RA Aljadaany (CMU)*; Dipan K Pal (Carnegie Mellon University); Marios Savvides (Carnegie Mellon University),Low-level Vision,,Poster,3.1,162,L,,,
4920,Speed Invariant Time Surface for Learning to Detect Corner Points with Event-Based Cameras,Jacques Manderscheid (PROPHESEE); Amos Sironi (PROPHESEE)*; Nicolas Bourdis (PROPHESEE); Davide Migliore (PROPHESEE); Vincent Lepetit (L'Universite de Bordeaux),Low-level Vision,,Poster,3.1,163,L,,,
4975,Training deep learning based image denoisers from undersampled measurements without ground truth and without image prior,Magauiya Zhussip (UNIST); Shakarim Soltanayev (UNIST); Se Young Chun (Ulsan National Institute of Science and Technology)*,Low-level Vision,"Computational Photography; Medical, Biological and Cell Microscopy",Poster,3.1,164,L,,,
5294,A Variational Pan-Sharpening with Local Gradient Constraints,Xinghao Ding (Xiamen University); Zihuang Lin (xiamen university); Xueyang Fu (Xiamen University); Yue Huang (Xiamen University)*,Low-level Vision,,Poster,3.1,165,L,,,
3745,f-VAEGAN-D2: A Feature Generating Framework for Any-Shot Learning,Yongqin Xian (Max Planck Institute Informatics)*; Saurabh Sharma (Max Planck Institute for Informatics); Bernt Schiele (MPI Informatics); Zeynep Akata (University of Amsterdam),Representation Learning,"Deep Learning ; Recognition: Detection, Categorization, Retrieval",Poster,3.1,166,M,,,
4238,Sliced Wasserstein Discrepancy for Unsupervised Domain Adaptation,Chen-Yu Lee (Apple)*; Tanmay Batra (Apple); Mohammad Haris Baig (Apple); Daniel Ulbricht (apple),Representation Learning,"Deep Learning ; Recognition: Detection, Categorization, Retrieval; Scene Analysis and Understanding",Poster,3.1,167,M,,,
4649,Graph Attention Convolution for Point Cloud Segmentation,Lei Wang (Wuhan University)*; Yuchun Huang (Wuhan University); Yaolin Hou (Wuhan University); Shenman Zhang (Wuhan University); Jie Shan (Purdue),Scene Analysis and Understanding,"3D from Multiview and Sensors; Deep Learning ; Segmentation, Grouping and Shape",Poster,3.1,168,M,,,
4658,Normalized Diversification,Shaohui Liu (Tsinghua University)*; Xiao Zhang (University of Pennsylvania); Jianqiao Q Wangni (University of Pennsylvania); Jianbo Shi (University of Pennsylvania),Representation Learning,,Poster,3.1,169,M,,,
4890,Learning to Localize through Compressed Binary Maps,"Xinkai Wei (Uber ATG, University of Waterloo)*; Shenlong Wang (Uber ATG, University of Toronto); Julieta Martinez (Uber ATG); Ioan Andrei Bârsan (Uber ATG, University of Toronto); Raquel Urtasun (Uber ATG)",Representation Learning,Robotics + Driving,Poster,3.1,170,M,,,
4914,A Parametric Top-View Representation of Complex Road Scenes,Ziyan Wang (CMU); Buyu Liu (NEC Labs); Samuel Schulter (NEC Labs)*; Manmohan Chandraker (UC San Diego),Scene Analysis and Understanding,3D from Single Image; Deep Learning ; Robotics + Driving; Visual Reasoning,Poster,3.1,171,M,,,
5096,Self-supervised Spatiotemporal Learning via Video Clip Order Prediction,Dejing Xu (Zhejiang University)*; Jun Xiao (Zhejiang University); Zhou Zhao (Zhejiang University); Jian Shao (Zhejiang University); Di Xie (Hikvision Research Institute); Yueting Zhuang (Zhejiang University),Representation Learning,"Action Recognition ; Recognition: Detection, Categorization, Retrieval; Video Analytics",Poster,3.1,172,M,,,
5106,Superquadrics Revisited: Learning 3D Shape Parsing beyond Cuboids,Despoina Paschalidou (MPI-IS Tuebingen )*; Ali O Ulusoy (Microsoft); Andreas Geiger (MPI-IS and University of Tuebingen),Scene Analysis and Understanding,"Physics-based Vision and Shape-from-X; Segmentation, Grouping and Shape; Visual Reasoning",Poster,3.1,173,M,,,
5227,Unsupervised Disentangling of Appearance and Geometry by Deformable Generator Network,"Xianglei Xing (Harbin Engineering University)*; Tian Han (University of California, Los Angeles); Ruiqi Gao (UCLA); Song-Chun Zhu (UCLA); Ying Nian Wu (University of California, Los Angeles)",Representation Learning,"Deep Learning ; Face, Gesture, and Body Pose ; Image and Video Synthesis; Statistical Learning",Poster,3.1,174,M,,,
5242,Unsupervised Representation Learning by Rotation Feature Decoupling,Zeyu Feng (University of Sydney)*; Chang Xu (University of Sydney); Dacheng Tao (University of Sydney),Representation Learning,Deep Learning ; Scene Analysis and Understanding,Poster,3.1,175,M,,,
5248,Weakly Supervised Deep Image Hashing through Tag Embeddings,Vijetha R Gattupalli (Arizona State University)*; Yaoxin Zhuo (Arizona State University); baoxin Li (Arizona State University),Representation Learning,Deep Learning,Poster,3.1,176,M,,,
5278,Improved Road Connectivity by Joint Learning of Orientation and Segmentation,"Anil Batra (IIIT)*; Suriya Singh (IIIT, Mila); Guan Pang (Facebook); Saikat Basu (Facebook); C.V. Jawahar (IIIT-Hyderabad); Manohar Paluri (Facebook)",Scene Analysis and Understanding,"Segmentation, Grouping and Shape",Poster,3.1,177,M,,,
